"","vid_id","ad_view"
"4203","VID_522","404"
"4204","VID_20567","384"
"4205","VID_18521","618"
"4206","VID_12121","3268"
"4207","VID_4090","3606"
"4208","VID_8664","1630"
"4209","VID_12236","3641"
"4210","VID_16548","114"
"4211","VID_20239","2685"
"4212","VID_20147","777"
"4213","VID_20823","116"
"4214","VID_19629","8300"
"4215","VID_3159","91"
"4216","VID_4388","314"
"4217","VID_5729","2071"
"4218","VID_16729","2400"
"4219","VID_10898","780"
"4220","VID_15117","133"
"4221","VID_2008","67"
"4222","VID_1992","100"
"4223","VID_20369","1255"
"4224","VID_16922","608"
"4225","VID_19905","421"
"4226","VID_21924","902"
"4227","VID_1248","133"
"4228","VID_21766","278"
"4229","VID_5247","7871"
"4230","VID_18615","751"
"4231","VID_2267","357"
"4232","VID_17316","708"
"4233","VID_11279","448"
"4234","VID_5552","276"
"4235","VID_22352","1248"
"4236","VID_15074","2583"
"4237","VID_15181","20"
"4238","VID_21556","16"
"4239","VID_2767","236"
"4240","VID_8827","3515"
"4241","VID_1268","3679"
"4242","VID_20506","150782"
"4243","VID_5204","595"
"4244","VID_15122","1954"
"4245","VID_21234","395"
"4246","VID_21772","3805"
"4247","VID_20282","344"
"4248","VID_21958","5949"
"4249","VID_4481","1007"
"4250","VID_10596","719"
"4251","VID_18797","651"
"4252","VID_4060","6598"
"4253","VID_13312","27"
"4254","VID_4275","479"
"4255","VID_1473","710"
"4256","VID_12854","15"
"4257","VID_2628","3438"
"4258","VID_8516","255"
"4259","VID_14619","462"
"4260","VID_19598","198"
"4261","VID_20689","501"
"4262","VID_20901","66"
"4263","VID_13305","182"
"4264","VID_23677","196"
"4265","VID_16068","133"
"4266","VID_17820","319"
"4267","VID_6711","1177"
"4268","VID_12008","436"
"4269","VID_7139","5720"
"4270","VID_22612","5204"
"4271","VID_6600","1301"
"4272","VID_2734","360"
"4273","VID_11114","733"
"4274","VID_15928","283"
"4275","VID_3784","7659"
"4276","VID_23266","180"
"4277","VID_23458","230"
"4278","VID_17606","1475"
"4279","VID_14718","946"
"4280","VID_1548","527"
"4281","VID_7231","4188"
"4282","VID_801","2346"
"4283","VID_13712","277"
"4284","VID_10166","11831"
"4285","VID_5659","265"
"4286","VID_1184","12753"
"4287","VID_15420","48"
"4288","VID_18814","989"
"4289","VID_10531","314"
"4290","VID_1552","688"
"4291","VID_16661","3647"
"4292","VID_11815","736"
"4293","VID_16106","20"
"4294","VID_10096","1197"
"4295","VID_13800","299"
"4296","VID_20971","424"
"4297","VID_3761","83"
"4298","VID_17833","359"
"4299","VID_23359","205"
"4300","VID_17046","3345"
"4301","VID_13663","642"
"4302","VID_20421","765"
"4303","VID_21232","793"
"4304","VID_22033","3853"
"4305","VID_23156","1222"
"4306","VID_16525","1862"
"4307","VID_12507","1533"
"4308","VID_8100","2379"
"4309","VID_11008","524"
"4310","VID_6241","3100"
"4311","VID_3009","7114"
"4312","VID_19559","3644"
"4313","VID_16197","121"
"4314","VID_8132","262"
"4315","VID_13790","6613"
"4316","VID_18140","734"
"4317","VID_816","241"
"4318","VID_16603","83"
"4319","VID_18097","2337"
"4320","VID_8742","13"
"4321","VID_19665","323"
"4322","VID_17140","1989"
"4323","VID_20124","63"
"4324","VID_16535","915"
"4325","VID_5137","2009"
"4326","VID_14719","37"
"4327","VID_13884","330"
"4328","VID_3249","1875"
"4329","VID_18283","1412"
"4330","VID_16543","12065"
"4331","VID_18133","1705"
"4332","VID_23731","922"
"4333","VID_11867","3640"
"4334","VID_23734","514"
"4335","VID_10502","214"
"4336","VID_23101","733"
"4337","VID_13526","222"
"4338","VID_22440","2016"
"4339","VID_542","142"
"4340","VID_19625","233"
"4341","VID_11584","246"
"4342","VID_12516","5404"
"4343","VID_667","40"
"4344","VID_18563","18933"
"4345","VID_5462","72"
"4346","VID_12155","11050"
"4347","VID_15969","8"
"4348","VID_16141","324"
"4349","VID_7431","365"
"4350","VID_6528","19"
"4351","VID_4795","19"
"4352","VID_6677","831"
"4353","VID_21733","4"
"4354","VID_22128","3104"
"4355","VID_10638","20"
"4356","VID_19603","139"
"4357","VID_2171","2953"
"4358","VID_16181","175"
"4359","VID_18102","496"
"4360","VID_22722","74"
"4361","VID_21248","883"
"4362","VID_15421","12"
"4363","VID_16412","323"
"4364","VID_11403","5"
"4365","VID_3492","158"
"4366","VID_23244","69"
"4367","VID_9580","18"
"4368","VID_19934","3786"
"4369","VID_23452","5710"
"4370","VID_19378","259"
"4371","VID_3257","652"
"4372","VID_14547","4477"
"4373","VID_11926","3295"
"4374","VID_22031","4031"
"4375","VID_2878","1115"
"4376","VID_11072","5183"
"4377","VID_19910","649"
"4378","VID_14655","65"
"4379","VID_18920","205"
"4380","VID_749","228"
"4381","VID_7892","46"
"4382","VID_17249","125"
"4383","VID_14434","1869"
"4384","VID_17361","5489"
"4385","VID_20118","1086"
"4386","VID_3246","671"
"4387","VID_17983","1242"
"4388","VID_19052","754"
"4389","VID_817","278"
"4390","VID_4969","692"
"4391","VID_16136","392"
"4392","VID_10245","18"
"4393","VID_17106","3747"
"4394","VID_11803","2286"
"4395","VID_22896","597"
"4396","VID_1749","93"
"4397","VID_10732","62"
"4398","VID_20461","214"
"4399","VID_9295","24"
"4400","VID_13024","1673"
"4401","VID_19735","539"
"4402","VID_2416","301"
"4403","VID_11799","3277"
"4404","VID_1626","560"
"4405","VID_14902","7"
"4406","VID_326","1668"
"4407","VID_14288","1095"
"4408","VID_15337","267"
"4409","VID_2436","289"
"4410","VID_20962","501"
"4411","VID_21022","1556"
"4412","VID_8357","11"
"4413","VID_912","1437"
"4414","VID_19802","313"
"4415","VID_5858","910"
"4416","VID_868","4474"
"4417","VID_2938","4444"
"4418","VID_7205","5273"
"4419","VID_13328","3112"
"4420","VID_17349","290"
"4421","VID_3587","3834"
"4422","VID_9761","1090"
"4423","VID_22986","12"
"4424","VID_22640","1363"
"4425","VID_123","1780"
"4426","VID_11768","481"
"4427","VID_9948","473"
"4428","VID_23191","19"
"4429","VID_23115","3761"
"4430","VID_23302","56"
"4431","VID_10448","551"
"4432","VID_3547","268"
"4433","VID_5173","1244"
"4434","VID_11425","80"
"4435","VID_22512","693"
"4436","VID_13801","135"
"4437","VID_7216","1323"
"4438","VID_1459","945"
"4439","VID_768","665"
"4440","VID_7874","22"
"4441","VID_17411","162"
"4442","VID_5338","37"
"4443","VID_13093","602"
"4444","VID_3562","51"
"4445","VID_20725","603"
"4446","VID_11275","15"
"4447","VID_13931","186"
"4448","VID_20614","773"
"4449","VID_9151","27"
"4450","VID_21787","63"
"4451","VID_8709","744"
"4452","VID_23579","6596"
"4453","VID_17814","1166"
"4454","VID_17607","421"
"4455","VID_4756","530"
"4456","VID_8258","36"
"4457","VID_21081","21924"
"4458","VID_8426","7491"
"4459","VID_1191","2178"
"4460","VID_8169","6"
"4461","VID_17104","461"
"4462","VID_17947","355"
"4463","VID_8778","463"
"4464","VID_8824","46"
"4465","VID_20521","634"
"4466","VID_20565","419"
"4467","VID_2345","6"
"4468","VID_11351","152"
"4469","VID_19674","3900"
"4470","VID_17380","2422"
"4471","VID_20501","65"
"4472","VID_10078","1686"
"4473","VID_17268","772"
"4474","VID_11963","3359"
"4475","VID_7177","103"
"4476","VID_12440","9114"
"4477","VID_14091","1282"
"4478","VID_5145","3423"
"4479","VID_10483","987"
"4480","VID_1378","219"
"4481","VID_3427","4310"
"4482","VID_15335","124"
"4483","VID_18848","38"
"4484","VID_2755","429"
"4485","VID_1172","1401"
"4486","VID_3340","4358"
"4487","VID_12594","5"
"4488","VID_6607","5"
"4489","VID_13861","291"
"4490","VID_9705","1035"
"4491","VID_5850","1959"
"4492","VID_12238","4192"
"4493","VID_21926","189"
"4494","VID_9487","176"
"4495","VID_20494","105"
"4496","VID_23549","280"
"4497","VID_19860","312"
"4498","VID_1150","119"
"4499","VID_5736","8"
"4500","VID_1308","573"
"4501","VID_23085","58"
"4502","VID_376","680"
"4503","VID_750","558"
"4504","VID_11771","2205"
"4505","VID_6200","43"
"4506","VID_1917","1464"
"4507","VID_5987","1986"
"4508","VID_4277","83"
"4509","VID_4291","7248"
"4510","VID_3217","336"
"4511","VID_14488","2588"
"4512","VID_4524","7910"
"4513","VID_10322","86"
"4514","VID_5870","50"
"4515","VID_5237","907"
"4516","VID_1058","4218"
"4517","VID_7661","4415"
"4518","VID_17233","440"
"4519","VID_2787","103"
"4520","VID_5413","166"
"4521","VID_18748","25"
"4522","VID_16983","11825"
"4523","VID_9368","194"
"4524","VID_2876","68"
"4525","VID_14753","553"
"4526","VID_20024","3344"
"4527","VID_22731","3785"
"4528","VID_1020","23"
"4529","VID_21916","2398"
"4530","VID_20316","399"
"4531","VID_10115","1303"
"4532","VID_13527","52"
"4533","VID_10017","43"
"4534","VID_20624","1370"
"4535","VID_549","140"
"4536","VID_7929","12"
"4537","VID_21591","321"
"4538","VID_15528","56"
"4539","VID_2737","738"
"4540","VID_15198","1638"
"4541","VID_7845","413"
"4542","VID_5740","50"
"4543","VID_14139","659"
"4544","VID_5516","118"
"4545","VID_4987","99"
"4546","VID_9479","304"
"4547","VID_15816","76"
"4548","VID_11396","426"
"4549","VID_8741","1151"
"4550","VID_4189","131"
"4551","VID_15667","77"
"4552","VID_22288","2731"
"4553","VID_16111","108"
"4554","VID_8765","116"
"4555","VID_5061","4713"
"4556","VID_6224","6"
"4557","VID_5902","316"
"4558","VID_15118","695"
"4559","VID_15594","5179"
"4560","VID_13664","3732"
"4561","VID_5969","2896"
"4562","VID_21111","162"
"4563","VID_11029","502"
"4564","VID_14023","9962"
"4565","VID_18096","87"
"4566","VID_13058","12"
"4567","VID_16464","4881"
"4568","VID_14895","1108"
"4569","VID_2533","96"
"4570","VID_20581","353"
"4571","VID_1811","822"
"4572","VID_18604","107"
"4573","VID_14864","217"
"4574","VID_13419","302"
"4575","VID_22638","1562"
"4576","VID_14649","674"
"4577","VID_23103","2357"
"4578","VID_13850","9733"
"4579","VID_1810","233"
"4580","VID_18335","1702"
"4581","VID_12164","1188"
"4582","VID_16549","189"
"4583","VID_10235","206"
"4584","VID_19514","227"
"4585","VID_18077","133"
"4586","VID_4242","198"
"4587","VID_5855","1569"
"4588","VID_10617","1169"
"4589","VID_824","139"
"4590","VID_14341","1697"
"4591","VID_514","288"
"4592","VID_2863","64"
"4593","VID_20662","3641"
"4594","VID_16730","875"
"4595","VID_2272","587"
"4596","VID_17648","614"
"4597","VID_11316","46"
"4598","VID_12996","6101"
"4599","VID_3430","15"
"4600","VID_12935","257"
"4601","VID_23589","78"
"4602","VID_9862","80"
"4603","VID_8470","1890"
"4604","VID_8714","17"
"4605","VID_10157","1140"
"4606","VID_5284","7116"
"4607","VID_14780","715"
"4608","VID_2091","457"
"4609","VID_11367","142"
"4610","VID_6269","1151"
"4611","VID_21394","407"
"4612","VID_8748","11894"
"4613","VID_8533","545"
"4614","VID_1013","43"
"4615","VID_12908","310"
"4616","VID_13180","1347"
"4617","VID_5182","210"
"4618","VID_104","1016"
"4619","VID_14411","554"
"4620","VID_12957","66"
"4621","VID_18566","322"
"4622","VID_7049","41"
"4623","VID_22563","412"
"4624","VID_13261","316"
"4625","VID_10340","107"
"4626","VID_15891","8"
"4627","VID_8103","3051"
"4628","VID_8461","1564"
"4629","VID_7622","5327"
"4630","VID_1136","578"
"4631","VID_722","145"
"4632","VID_9454","4"
"4633","VID_10912","197"
"4634","VID_9548","293"
"4635","VID_20850","4193"
"4636","VID_4738","944"
"4637","VID_18978","11"
"4638","VID_8659","10211"
"4639","VID_1897","5506"
"4640","VID_2803","86"
"4641","VID_20017","194"
"4642","VID_12039","183"
"4643","VID_13420","1101"
"4644","VID_810","167"
"4645","VID_15012","3970"
"4646","VID_9473","286"
"4647","VID_21233","4301"
"4648","VID_15573","616"
"4649","VID_14136","174"
"4650","VID_5263","4817"
"4651","VID_19147","3680"
"4652","VID_6746","285"
"4653","VID_21062","1319"
"4654","VID_1391","976"
"4655","VID_10695","127931"
"4656","VID_10709","17488"
"4657","VID_6050","139"
"4658","VID_20221","56"
"4659","VID_14590","168"
"4660","VID_23440","3516"
"4661","VID_10114","12"
"4662","VID_5636","891"
"4663","VID_3714","66"
"4664","VID_14057","5321"
"4665","VID_16982","738"
"4666","VID_16158","2439"
"4667","VID_23018","260"
"4668","VID_14304","556"
"4669","VID_11438","166"
"4670","VID_19361","819"
"4671","VID_16945","9"
"4672","VID_15325","447"
"4673","VID_3164","7"
"4674","VID_13148","19"
"4675","VID_11446","94"
"4676","VID_1200","241"
"4677","VID_9583","1105"
"4678","VID_5362","4461"
"4679","VID_16290","1156"
"4680","VID_6663","15432"
"4681","VID_10513","2651"
"4682","VID_11604","13333"
"4683","VID_17853","73"
"4684","VID_9036","4022"
"4685","VID_487","1087"
"4686","VID_6002","19"
"4687","VID_13067","21"
"4688","VID_1230","5321"
"4689","VID_10247","120"
"4690","VID_20789","3125"
"4691","VID_22866","2010"
"4692","VID_3131","135"
"4693","VID_23112","538"
"4694","VID_7848","5805"
"4695","VID_15726","99"
"4696","VID_16931","11183"
"4697","VID_12027","1141"
"4698","VID_11663","205"
"4699","VID_5510","758"
"4700","VID_2953","881"
"4701","VID_12203","622"
"4702","VID_9578","132"
"4703","VID_4927","417"
"4704","VID_17804","1685"
"4705","VID_16733","3747"
"4706","VID_707","31"
"4707","VID_16334","402"
"4708","VID_11444","1252"
"4709","VID_16944","132"
"4710","VID_406","279"
"4711","VID_11200","156"
"4712","VID_6082","957"
"4713","VID_17077","17"
"4714","VID_12120","125"
"4715","VID_18751","179"
"4716","VID_22578","376"
"4717","VID_10744","167356"
"4718","VID_3062","148"
"4719","VID_16724","488"
"4720","VID_18072","431"
"4721","VID_19114","107"
"4722","VID_22030","5845"
"4723","VID_2269","1354"
"4724","VID_13298","1876"
"4725","VID_17090","1131"
"4726","VID_17358","272"
"4727","VID_16540","2676"
"4728","VID_9248","2993"
"4729","VID_15585","53"
"4730","VID_19347","165"
"4731","VID_21447","10384"
"4732","VID_13179","532"
"4733","VID_4715","626"
"4734","VID_16761","639"
"4735","VID_17408","21"
"4736","VID_12568","749"
"4737","VID_12409","4459"
"4738","VID_19916","3422"
"4739","VID_16481","10"
"4740","VID_12539","239"
"4741","VID_19279","4"
"4742","VID_12943","2459"
"4743","VID_4659","1576"
"4744","VID_18232","600"
"4745","VID_19162","3404"
"4746","VID_19730","112"
"4747","VID_21800","63"
"4748","VID_9676","143"
"4749","VID_22343","1660"
"4750","VID_17323","77"
"4751","VID_12127","674"
"4752","VID_10102","422"
"4753","VID_14077","90"
"4754","VID_1515","710"
"4755","VID_18952","346"
"4756","VID_23494","289"
"4757","VID_7222","4147"
"4758","VID_4804","849"
"4759","VID_9600","1258"
"4760","VID_14184","9431"
"4761","VID_17029","483"
"4762","VID_12733","574"
"4763","VID_20713","693"
"4764","VID_16978","2181"
"4765","VID_21426","628"
"4766","VID_4682","237"
"4767","VID_5067","728"
"4768","VID_5967","221"
"4769","VID_3160","147"
"4770","VID_8015","1420"
"4771","VID_8314","485"
"4772","VID_9061","4970"
"4773","VID_16054","570"
"4774","VID_14914","692"
"4775","VID_2782","44"
"4776","VID_3405","9909"
"4777","VID_13973","10481"
"4778","VID_20293","720"
"4779","VID_13331","159"
"4780","VID_19058","117"
"4781","VID_6758","1757"
"4782","VID_3893","4602"
"4783","VID_2712","1724"
"4784","VID_13854","990"
"4785","VID_16032","517"
"4786","VID_8816","236"
"4787","VID_11284","273"
"4788","VID_7030","1098"
"4789","VID_23648","116"
"4790","VID_9266","8"
"4791","VID_4866","148"
"4792","VID_11410","1067"
"4793","VID_6130","327"
"4794","VID_20754","1463"
"4795","VID_9062","7691"
"4796","VID_16223","280"
"4797","VID_8874","112"
"4798","VID_19747","593"
"4799","VID_11152","227"
"4800","VID_948","93"
"4801","VID_6212","2292"
"4802","VID_23350","6290"
"4803","VID_12698","168"
"4804","VID_7895","1500"
"4805","VID_22828","8417"
"4806","VID_15826","581"
"4807","VID_19229","237"
"4808","VID_16620","365"
"4809","VID_520","2226"
"4810","VID_14306","1002"
"4811","VID_23403","287"
"4812","VID_5068","1048"
"4813","VID_151","2903"
"4814","VID_16440","1314"
"4815","VID_6639","583"
"4816","VID_10294","75"
"4817","VID_11491","538"
"4818","VID_21071","814"
"4819","VID_6036","8"
"4820","VID_10528","708"
"4821","VID_16805","103"
"4822","VID_13016","3703"
"4823","VID_12357","1804"
"4824","VID_21135","2904"
"4825","VID_14654","322"
"4826","VID_4527","4953"
"4827","VID_358","3211"
"4828","VID_9344","5369"
"4829","VID_6680","3136"
"4830","VID_20648","9"
"4831","VID_17740","332"
"4832","VID_19803","21"
"4833","VID_2895","47"
"4834","VID_21528","389"
"4835","VID_9297","285"
"4836","VID_13766","3391"
"4837","VID_4882","173"
"4838","VID_15857","62"
"4839","VID_12661","1008"
"4840","VID_3685","7"
"4841","VID_20790","45"
"4842","VID_8500","235"
"4843","VID_11100","185"
"4844","VID_8719","134"
"4845","VID_8322","786"
"4846","VID_15001","1190"
"4847","VID_12322","2823"
"4848","VID_7261","363"
"4849","VID_6203","125"
"4850","VID_16731","23"
"4851","VID_11416","1032"
"4852","VID_21849","503"
"4853","VID_7923","7431"
"4854","VID_6247","208"
"4855","VID_14460","1836"
"4856","VID_23485","820"
"4857","VID_9329","3612"
"4858","VID_14827","2092"
"4859","VID_18237","6608"
"4860","VID_13840","181"
"4861","VID_9229","6120"
"4862","VID_7162","314"
"4863","VID_17313","64"
"4864","VID_21629","101"
"4865","VID_9591","13261"
"4866","VID_11437","25"
"4867","VID_13076","1099"
"4868","VID_14681","4493"
"4869","VID_10378","825"
"4870","VID_21873","128"
"4871","VID_9282","996"
"4872","VID_3554","5405"
"4873","VID_9884","5101"
"4874","VID_8583","66"
"4875","VID_7617","59"
"4876","VID_1284","29"
"4877","VID_1594","115"
"4878","VID_2902","7716"
"4879","VID_2160","52631"
"4880","VID_2357","3245"
"4881","VID_4012","16"
"4882","VID_7932","32907"
"4883","VID_16858","34"
"4884","VID_15431","296"
"4885","VID_19393","478"
"4886","VID_9371","190"
"4887","VID_16347","1167"
"4888","VID_10564","1015"
"4889","VID_5634","432"
"4890","VID_21704","578"
"4891","VID_5415","2020"
"4892","VID_1925","7912"
"4893","VID_21687","464"
"4894","VID_23616","370"
"4895","VID_248","447"
"4896","VID_2689","289"
"4897","VID_3650","135"
"4898","VID_3025","651"
"4899","VID_11174","702"
"4900","VID_4953","8"
"4901","VID_18607","3807"
"4902","VID_21054","300"
"4903","VID_2173","884"
"4904","VID_11057","4485"
"4905","VID_13724","994"
"4906","VID_13430","6070"
"4907","VID_9390","468"
"4908","VID_18342","225"
"4909","VID_11777","325"
"4910","VID_19047","153"
"4911","VID_172","691"
"4912","VID_3718","94"
"4913","VID_22213","2973"
"4914","VID_5696","11"
"4915","VID_20334","3222"
"4916","VID_1007","126"
"4917","VID_13102","3009"
"4918","VID_21651","1037"
"4919","VID_2009","627"
"4920","VID_21017","1035"
"4921","VID_4382","110"
"4922","VID_4515","49"
"4923","VID_3179","5"
"4924","VID_23587","567"
"4925","VID_12356","228"
"4926","VID_18669","255"
"4927","VID_6952","6259"
"4928","VID_4156","22"
"4929","VID_2031","191"
"4930","VID_20255","1077"
"4931","VID_14817","374"
"4932","VID_777","294"
"4933","VID_3995","211"
"4934","VID_10014","85"
"4935","VID_10300","418"
"4936","VID_2465","1616"
"4937","VID_17701","730"
"4938","VID_4175","17"
"4939","VID_15136","1968"
"4940","VID_9687","586"
"4941","VID_12630","180"
"4942","VID_9851","1178"
"4943","VID_16471","878"
"4944","VID_17782","811"
"4945","VID_12983","670"
"4946","VID_3696","7"
"4947","VID_17888","173"
"4948","VID_22337","610"
"4949","VID_11385","3462"
"4950","VID_13508","73"
"4951","VID_4664","24"
"4952","VID_12336","401"
"4953","VID_3184","193"
"4954","VID_4506","41198"
"4955","VID_7887","1988"
"4956","VID_1583","7"
"4957","VID_9477","206"
"4958","VID_21725","1791"
"4959","VID_1960","1546"
"4960","VID_13998","468"
"4961","VID_12243","4486"
"4962","VID_993","90"
"4963","VID_16091","17"
"4964","VID_17591","2326"
"4965","VID_2311","88"
"4966","VID_22345","6548"
"4967","VID_2342","3213"
"4968","VID_8959","81"
"4969","VID_3423","135"
"4970","VID_942","383"
"4971","VID_17251","310"
"4972","VID_10831","343"
"4973","VID_7424","316"
"4974","VID_6404","404"
"4975","VID_18918","1275"
"4976","VID_22132","3297"
"4977","VID_22341","4201"
"4978","VID_18590","151"
"4979","VID_5215","140"
"4980","VID_16189","20"
"4981","VID_3013","795"
"4982","VID_12801","248"
"4983","VID_7074","107"
"4984","VID_21595","1111"
"4985","VID_5007","1223"
"4986","VID_15854","165"
"4987","VID_2369","2115"
"4988","VID_554","26"
"4989","VID_20809","5952"
"4990","VID_16735","707"
"4991","VID_3212","2436"
"4992","VID_3137","218"
"4993","VID_17255","155"
"4994","VID_19709","957"
"4995","VID_13463","146"
"4996","VID_8118","139"
"4997","VID_15978","481"
"4998","VID_3478","3983"
"4999","VID_5275","1890"
"5000","VID_8837","1517"
"5001","VID_21230","965"
"5002","VID_19256","523"
"5003","VID_4054","54"
"5004","VID_9515","1104"
"5005","VID_15224","51274"
"5006","VID_10509","403"
"5007","VID_570","102"
"5008","VID_18401","1013"
"5009","VID_5981","658"
"5010","VID_3077","34"
"5011","VID_742","105"
"5012","VID_19034","526"
"5013","VID_17070","770"
"5014","VID_11392","469"
"5015","VID_6577","3329"
"5016","VID_15161","57"
"5017","VID_20311","575"
"5018","VID_8374","12"
"5019","VID_22056","1621"
"5020","VID_8221","2053"
"5021","VID_11338","362"
"5022","VID_6994","179"
"5023","VID_15998","629"
"5024","VID_18844","281"
"5025","VID_19272","501"
"5026","VID_11191","404"
"5027","VID_7732","580"
"5028","VID_10954","4244"
"5029","VID_17960","6642"
"5030","VID_2865","530"
"5031","VID_8654","110"
"5032","VID_10308","216"
"5033","VID_10468","153"
"5034","VID_5692","5"
"5035","VID_18943","761"
"5036","VID_6756","1583"
"5037","VID_2479","371"
"5038","VID_16749","10"
"5039","VID_20222","23"
"5040","VID_16310","219"
"5041","VID_11929","27"
"5042","VID_17964","19"
"5043","VID_8219","195"
"5044","VID_9671","413"
"5045","VID_9700","64"
"5046","VID_23284","736"
"5047","VID_19493","274"
"5048","VID_3123","125"
"5049","VID_10681","1892"
"5050","VID_18985","590"
"5051","VID_15460","379"
"5052","VID_15406","103"
"5053","VID_12559","357"
"5054","VID_19679","2795"
"5055","VID_15305","4712"
"5056","VID_22174","326"
"5057","VID_4220","9"
"5058","VID_14092","591"
"5059","VID_540","2346"
"5060","VID_4663","139"
"5061","VID_22875","143"
"5062","VID_5047","1171"
"5063","VID_16179","424"
"5064","VID_6524","1022"
"5065","VID_15701","1128"
"5066","VID_2125","617"
"5067","VID_13225","769"
"5068","VID_7398","142"
"5069","VID_7756","1171"
"5070","VID_2183","527"
"5071","VID_9525","256"
"5072","VID_11901","215423"
"5073","VID_10810","674"
"5074","VID_1126","402"
"5075","VID_8232","2505"
"5076","VID_16675","98"
"5077","VID_2995","10363"
"5078","VID_366","800"
"5079","VID_9273","452"
"5080","VID_15580","1046"
"5081","VID_8392","4"
"5082","VID_21183","1203"
"5083","VID_19964","8926"
"5084","VID_8670","127952"
"5085","VID_12176","92"
"5086","VID_11534","5"
"5087","VID_5680","145"
"5088","VID_21288","1248"
"5089","VID_11161","136"
"5090","VID_19849","211"
"5091","VID_21412","3883"
"5092","VID_11465","372"
"5093","VID_22015","44903"
"5094","VID_2691","812"
"5095","VID_19334","1229"
"5096","VID_6162","20"
"5097","VID_13451","722"
"5098","VID_12214","152"
"5099","VID_10943","4474"
"5100","VID_12722","102"
"5101","VID_11298","1137"
"5102","VID_18240","11"
"5103","VID_9558","35"
"5104","VID_7218","153"
"5105","VID_21065","115"
"5106","VID_2724","845"
"5107","VID_21578","4056"
"5108","VID_1048","2465"
"5109","VID_10801","2680"
"5110","VID_1722","4191"
"5111","VID_19293","1048"
"5112","VID_10052","1169"
"5113","VID_19400","315"
"5114","VID_18792","133"
"5115","VID_21334","123"
"5116","VID_7294","1263"
"5117","VID_1634","15276"
"5118","VID_21201","490"
"5119","VID_415","91"
"5120","VID_3072","1131"
"5121","VID_1464","319236"
"5122","VID_18400","139"
"5123","VID_4992","77"
"5124","VID_16747","173"
"5125","VID_17491","71"
"5126","VID_12664","621"
"5127","VID_489","172"
"5128","VID_22646","150"
"5129","VID_1716","45"
"5130","VID_9767","755"
"5131","VID_16415","346"
"5132","VID_12813","123"
"5133","VID_15634","1006"
"5134","VID_212","232"
"5135","VID_20184","321"
"5136","VID_4055","1042"
"5137","VID_8312","19"
"5138","VID_20468","29"
"5139","VID_11575","7939"
"5140","VID_19446","448"
"5141","VID_17936","282"
"5142","VID_11527","304"
"5143","VID_1026","3601"
"5144","VID_22134","378"
"5145","VID_21568","403"
"5146","VID_610","139"
"5147","VID_10457","148"
"5148","VID_10503","812"
"5149","VID_12089","3164"
"5150","VID_2819","2572"
"5151","VID_21033","2566"
"5152","VID_20642","868"
"5153","VID_23328","555"
"5154","VID_6324","2918"
"5155","VID_7809","400"
"5156","VID_13209","421"
"5157","VID_22376","306"
"5158","VID_11892","563"
"5159","VID_6354","47"
"5160","VID_21134","8"
"5161","VID_1367","22"
"5162","VID_7132","87"
"5163","VID_13010","619"
"5164","VID_16384","612"
"5165","VID_9208","11"
"5166","VID_22406","754"
"5167","VID_10674","9"
"5168","VID_11599","1619"
"5169","VID_14272","164"
"5170","VID_10530","3536"
"5171","VID_8004","263"
"5172","VID_8790","185"
"5173","VID_6313","369"
"5174","VID_3231","197"
"5175","VID_14615","442"
"5176","VID_14196","1997"
"5177","VID_11697","1370"
"5178","VID_81","44718"
"5179","VID_22272","424"
"5180","VID_9114","227"
"5181","VID_3910","518"
"5182","VID_18574","1096"
"5183","VID_2666","3752"
"5184","VID_2833","178"
"5185","VID_11434","7"
"5186","VID_8881","1188"
"5187","VID_5219","743"
"5188","VID_19882","8"
"5189","VID_8083","527"
"5190","VID_18777","3183"
"5191","VID_2245","430"
"5192","VID_14884","886"
"5193","VID_17548","431"
"5194","VID_5944","6662"
"5195","VID_10123","13"
"5196","VID_7542","1250"
"5197","VID_5998","467"
"5198","VID_19084","11"
"5199","VID_15524","841"
"5200","VID_5438","289"
"5201","VID_10434","356"
"5202","VID_22871","107"
"5203","VID_4391","21"
"5204","VID_17631","1410"
"5205","VID_18098","2750"
"5206","VID_14938","1275"
"5207","VID_468","370"
"5208","VID_13066","12"
"5209","VID_16966","3742"
"5210","VID_8795","654"
"5211","VID_16424","960"
"5212","VID_1660","1033"
"5213","VID_10336","12"
"5214","VID_16819","127"
"5215","VID_15098","3013"
"5216","VID_19761","1603"
"5217","VID_23716","487"
"5218","VID_1134","4204"
"5219","VID_7592","161"
"5220","VID_2846","2351"
"5221","VID_2559","1462"
"5222","VID_14668","265"
"5223","VID_17396","10"
"5224","VID_4675","590"
"5225","VID_6838","2049"
"5226","VID_15368","356"
"5227","VID_7647","11600"
"5228","VID_4994","14"
"5229","VID_11944","4251"
"5230","VID_69","87"
"5231","VID_2328","168"
"5232","VID_11840","150"
"5233","VID_8892","5688"
"5234","VID_19687","448"
"5235","VID_22821","2513"
"5236","VID_12769","130"
"5237","VID_4727","21"
"5238","VID_582","376"
"5239","VID_17656","110"
"5240","VID_17981","39"
"5241","VID_20819","13333"
"5242","VID_15559","5"
"5243","VID_2050","62"
"5244","VID_7257","138"
"5245","VID_12139","341"
"5246","VID_10384","6"
"5247","VID_4747","775"
"5248","VID_16336","49"
"5249","VID_15652","1570"
"5250","VID_6078","1658"
"5251","VID_18843","115"
"5252","VID_14019","929"
"5253","VID_18276","334"
